	summarized	lineages	abundances	resid	coverage
SRR25657533.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.40006195897672314), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.20578650420684003), ('Other', 0.13795353607808042), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.12116332187197525), ('XBB* (XBB.X)', 0.11954667811697062)]	XBB.1.5.28 XBB.1.9.1 XBB.1.5.10 XBB.2.3 XBB.1.22 XBC.1 XBC XBC.1.6 EG.5 XBC.1.6.3 XBB.1.25	0.22482044 0.20157694 0.17524152 0.12116332 0.11838439 0.07063024 0.04482504 0.02002911 0.00420957 0.00246914 0.00116229	16.28574669764014	92.73317058489114
SRR25657426.tsv	[('XBB* (XBB.X)', 0.9991197309185551)]	FE.1.2	0.99911973	7.5480832489644065	90.7768451325954
SRR25657517.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.9862003118729334), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.012234360594113631)]	FL.1.5.1 XBB.1.16.2 FL.1.4	0.98517319 0.01223436 0.00102712	3.3365016497688433	48.31956659866903
SRR25657413.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.9912006971803291), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.003496159036583201), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0026650775904698064)]	FL.1.5.1 FL.1.2 FL.1 XBB.1.9.1 XBB.1.16 XBB.1.5.10 FL.3.1	0.53469900 0.19718701 0.19718701 0.06106044 0.00349616 0.00266508 0.00106724	5.241762532089465	61.0607631341337
SRR25657394.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.4274537671882326), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.2660771250123731), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.15936834209959896), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.1403903327692965), ('XBB* (XBB.X)', 0.0010242400125071481)]	EG.5.1 XBB.2.3.11 XBB.1.5.73 XBB.1.16.1 EG.2 XBB.1.16.5 XBB.1.5.45 XBB.1.16.10 FP.3	0.35506929 0.26607713 0.14193193 0.09075219 0.07238448 0.04849689 0.01743641 0.00114125 0.00102424	10.173454358608161	96.35488078119252
SRR25657386.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.6840174232051752), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.14577199467548843), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.12399099997484558), ('XBB* (XBB.X)', 0.040227286594720975)]	EG.5.1 FL.1.5.1 GE.1 XBB.1.16.6 FL.1.2 FL.1 XBB.1.22.1 XBB.1.16 FL.1.5 XBB.1.16.9 FY.5 XBB.1.16.10	0.24749868 0.22524537 0.12399100 0.10858800 0.09597375 0.09597375 0.03566968 0.02453900 0.01932587 0.01120936 0.00455761 0.00143563	9.393404110970813	94.12767949704043
SRR25657495.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.9974597254350341)]	XBB.1.16 XBB.1.16.9 XBB.1.16.10	0.89745973 0.05000000 0.05000000	3.5389988365507437	31.2978630906598
SRR25657398.tsv	[('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.9608024007304428), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.029746557903827686), ('XBB* (XBB.X)', 0.0031048200569601747), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.00105876000059459)]	XBB.2.3 XBB.2.3.2 XBB.2.3.4 XBB.2.3.11 XBB.2.3.12 XBB.2.3.3 XBB.1.9 XBB.1.25 XBB.1.23 XBB.2.3.8 XBB.1.5.87	0.46110200 0.09970323 0.09970323 0.09970323 0.09970323 0.09970323 0.02974656 0.00159930 0.00150552 0.00118427 0.00105876	7.463084402708947	44.10928669364278
SRR25657494.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.39548174919732887), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.3438694263262924), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.1911632508054497), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.0576770884817802), ('XBB* (XBB.X)', 0.0037703661925814007)]	XBB.1.16.6 XBB.2.3.3 EG.5.1 FL.1.5.1 EG.2 GV.1 XBB.1.16.11 XBB.1.42 XBB.2.3.12	0.35797716 0.18995882 0.17594459 0.08635171 0.08157313 0.05767709 0.03750459 0.00377037 0.00120443	12.088232057488058	91.77674480821322
SRR25657447.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.7564963358211844), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.23781799996637434), ('XBB* (XBB.X)', 0.00143061999695048)]	XBB.1.16 XBB.1.16.11 FL.1.5 FU.1 XBB.1.16.1 FU.2 FL.1 FL.1.5.1 XBB.1.25	0.27465499 0.16070670 0.15458800 0.10704488 0.10704488 0.10704488 0.07024300 0.01298700 0.00143062	3.78174606269146	49.13553824031034
SRR25657450.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.45792780750508344), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.2987257242241921), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.23419304321207118)]	XBB.1.5.73 XBB.1.16.3 XBB.1.16.6 FL.1 FL.1.2 XBB.1.16 XBB.1.9.7	0.23419304 0.23239241 0.12583715 0.10126996 0.10126996 0.09969826 0.09618580	8.864073692267564	77.67113667524997
SRR25657368.tsv	[('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.3081953508200007), ('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.3008343207348141), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.24761078490130847), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.11761439795118195), ('XBB* (XBB.X)', 0.009574314676196976)]	XBB.1.16.6 XBB.1.5.72 XBB.1.5.28 XBB.2.3.11 EG.5 EG.5.1 FL.1.5 FU.2.1 XBB.1.16.11 XBB.1.5.49 XBB.1.5.59 EG.2 FL.10.1 XBB.1.5.1 XBB.2.3 FL.1.5.1 XBB.1.42 XBB.1.16.1 XBB.1.5.10 XBB.2.3.12	0.23080342 0.11703544 0.10064912 0.09835516 0.07274710 0.06666776 0.04756770 0.03661650 0.03266593 0.02996870 0.02727277 0.02706497 0.02347695 0.01921790 0.01756164 0.01008630 0.00957431 0.00810950 0.00669040 0.00169760	10.844111014590958	98.54195231247701
SRR25665945.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 1.0000000000358202)]	EU.1 EU.1.1.1 EU.1.1 EU.1.1.2 FD.1 FD.1.1	0.24275725 0.24275725 0.24275725 0.24275725 0.01448550 0.01448550	3.225226230392362	18.804133364545365
SRR25657412.tsv	[('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.6128827392597807), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.38534606991392584)]	EG.5.1 XBB.2.3.11 EG.2	0.52014120 0.38534607 0.09274154	8.377124992364998	52.01819215463331
SRR25657409.tsv	[('XBB.1.5* [Omicron (XBB.1.5.X)]', 0.3569092442585155), ('XBB.1.9* [Omicron (XBB.1.9.X)]', 0.24399774713357208), ('XBB.1.16* [Omicron (XBB.1.16.X)]', 0.20202792071965525), ('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.1283475026733026), ('XBB* (XBB.X)', 0.05479183541125618)]	XBB.1.5.49 XBB.1.5.59 EG.5.1 XBB.2.3.12 XBB.1.16.1 XBB.1.16 EG.5.2 XBB.1.9.2 FL.2.3 XBB.1 FL.5 XBB.1.5.13 XBB.1.42 XBB.2.3.11 XBB.1.28 XBB.1.5.62 XBB.1.5.79 XBB.1.5 XBB.1.5.30 XBB.1.5.36 XBB.1.5.69 XBB.1.5.51	0.17748800 0.12445307 0.11788574 0.11339959 0.10980792 0.09222000 0.04838570 0.03181821 0.02863940 0.02560678 0.01726870 0.01689499 0.01622880 0.01494791 0.01295625 0.01057217 0.01057217 0.01057217 0.00232019 0.00181543 0.00116009 0.00106097	8.104852326736527	83.44982108818513
SRR25665941.tsv	[('XBB.2.3* [Omicron (XBB.2.3.X)]', 0.9991507240014118)]	XBB.2.3.7 GJ.1 XBB.2.3.2 XBB.2.3.10 XBB.2.3.6 XBB.2.3 GJ.2 XBB.2.3.3	0.12489384 0.12489384 0.12489384 0.12489384 0.12489384 0.12489384 0.12489384 0.12489384	1.3997456898342273	14.848008561013945
